CustomerID,Recency,Frequency,Monetary,Cluster,ClusterLabel
15468,51.0,3,1430.48,1,Loyal Customers
15469,50.0,3,874.25,1,Loyal Customers
15470,576.0,1,63.419999999999995,0,At Risk
15471,2.0,3,1316.56,1,Loyal Customers
15472,113.0,1,371.56,1,Loyal Customers
15473,14.0,8,2046.0,1,Loyal Customers
15474,596.0,1,163.1,0,At Risk
15475,77.0,1,454.11,1,Loyal Customers
15476,380.0,4,2209.98,0,At Risk
15477,650.0,1,368.4,0,At Risk
15478,40.0,3,2024.98,1,Loyal Customers
15479,733.0,1,147.4,0,At Risk
15480,116.0,5,6279.0,1,Loyal Customers
15481,401.0,1,1993.34,0,At Risk
15482,16.0,19,14592.56,1,Loyal Customers
15483,161.0,10,862.2,1,Loyal Customers
15484,1.0,6,4656.0,1,Loyal Customers
15485,30.0,7,5771.51,1,Loyal Customers
15486,527.0,1,102.0,0,At Risk
15487,680.0,1,231.32,0,At Risk
15488,93.0,5,431.92,1,Loyal Customers
15489,23.0,8,2419.61,1,Loyal Customers
15490,430.0,1,217.6,0,At Risk
15491,95.0,6,3100.09,1,Loyal Customers
15492,28.0,2,659.4599999999999,1,Loyal Customers
15493,33.0,9,4314.9800000000005,1,Loyal Customers
15494,21.0,5,3780.05,1,Loyal Customers
15495,379.0,1,246.5,0,At Risk
15496,631.0,1,146.14,0,At Risk
15497,18.0,9,8657.39,1,Loyal Customers
15498,3.0,44,26039.58,1,Loyal Customers
15499,724.0,1,161.6,0,At Risk
15500,8.0,4,1131.56,1,Loyal Customers
15501,405.0,2,402.5,0,At Risk
15502,16.0,14,13993.47,1,Loyal Customers
15503,363.0,2,267.15,0,At Risk
15504,81.0,4,423.85,1,Loyal Customers
15505,53.0,5,3610.96,1,Loyal Customers
15506,23.0,6,2040.03,1,Loyal Customers
15507,172.0,1,492.36,1,Loyal Customers
15508,189.0,6,1000.27,1,Loyal Customers
15509,380.0,1,166.51,0,At Risk
15510,331.0,1,250.0,0,At Risk
15511,12.0,5,909.23,1,Loyal Customers
15512,156.0,4,331.58,1,Loyal Customers
15513,33.0,35,27750.55,1,Loyal Customers
15514,12.0,18,6598.55,1,Loyal Customers
15515,387.0,1,171.81,0,At Risk
15516,45.0,3,62.43,1,Loyal Customers
15517,233.0,1,267.03,1,Loyal Customers
15518,64.0,15,4218.94,1,Loyal Customers
15519,383.0,2,344.61,0,At Risk
15520,2.0,1,343.5,1,Loyal Customers
15521,40.0,16,7106.69,1,Loyal Customers
15522,33.0,2,398.84,1,Loyal Customers
15523,84.0,16,17359.99,1,Loyal Customers
15524,25.0,2,591.4,1,Loyal Customers
15525,2.0,4,1295.7,1,Loyal Customers
15526,33.0,2,148.44,1,Loyal Customers
15527,19.0,23,5575.64,1,Loyal Customers
15528,254.0,1,229.33,0,At Risk
15529,23.0,12,5111.95,1,Loyal Customers
15530,22.0,5,1813.72,1,Loyal Customers
15531,8.0,2,2007.44,1,Loyal Customers
15532,25.0,10,3771.9,1,Loyal Customers
15533,19.0,3,807.57,1,Loyal Customers
15534,726.0,1,162.25,0,At Risk
15535,173.0,6,1087.82,1,Loyal Customers
15536,409.0,1,259.09,0,At Risk
15537,163.0,1,110.92,1,Loyal Customers
15538,538.0,6,3358.4,0,At Risk
15539,7.0,1,538.46,1,Loyal Customers
15540,11.0,2,460.68,1,Loyal Customers
15541,114.0,1,85.13000000000001,1,Loyal Customers
15542,512.0,3,918.45,0,At Risk
15543,288.0,2,242.84,0,At Risk
15544,9.0,20,8162.43,1,Loyal Customers
15545,54.0,2,428.05,1,Loyal Customers
15546,607.0,2,1079.1000000000001,0,At Risk
15547,7.0,26,10154.39,1,Loyal Customers
15548,596.0,1,158.09,0,At Risk
15549,77.0,8,2345.96,1,Loyal Customers
15550,4.0,12,2218.8,1,Loyal Customers
15551,37.0,7,1710.08,1,Loyal Customers
15552,217.0,2,252.52,1,Loyal Customers
15553,60.0,1,437.23,1,Loyal Customers
15554,278.0,1,217.2,0,At Risk
15555,12.0,36,12112.35,1,Loyal Customers
15556,24.0,1,279.77,1,Loyal Customers
15557,29.0,1,473.65000000000003,1,Loyal Customers
15558,639.0,1,214.13,0,At Risk
15559,568.0,1,1109.4,0,At Risk
15560,398.0,2,153.52,0,At Risk
15561,12.0,8,1934.3899999999999,1,Loyal Customers
15562,352.0,3,673.3800000000001,0,At Risk
15563,22.0,7,2867.0,1,Loyal Customers
15564,463.0,2,70.74000000000001,0,At Risk
15565,50.0,2,173.16000000000003,1,Loyal Customers
15566,393.0,2,227.87,0,At Risk
15567,19.0,1,186.01,1,Loyal Customers
15568,3.0,3,758.29,1,Loyal Customers
15569,104.0,10,3586.35,1,Loyal Customers
15570,7.0,25,9311.04,1,Loyal Customers
15571,12.0,14,4051.63,1,Loyal Customers
15572,5.0,10,4068.67,1,Loyal Customers
15573,32.0,5,1207.18,1,Loyal Customers
15574,178.0,6,1518.7,1,Loyal Customers
15575,620.0,1,30.1,0,At Risk
15576,38.0,1,940.67,1,Loyal Customers
15577,151.0,5,397.98,1,Loyal Customers
15578,162.0,1,127.1,1,Loyal Customers
15579,69.0,5,1302.5,1,Loyal Customers
15580,377.0,8,1381.19,0,At Risk
15581,121.0,38,7794.59,1,Loyal Customers
15582,25.0,3,682.9100000000001,1,Loyal Customers
15583,376.0,1,107.86,0,At Risk
15584,24.0,6,1277.5,1,Loyal Customers
15585,177.0,1,455.3,1,Loyal Customers
15586,593.0,3,1139.1,0,At Risk
15587,50.0,7,1522.08,1,Loyal Customers
15588,678.0,1,579.6,0,At Risk
15589,256.0,3,478.53,0,At Risk
15590,382.0,5,1496.6,0,At Risk
15591,583.0,3,217.9,0,At Risk
15592,47.0,1,388.58,1,Loyal Customers
15593,71.0,1,199.8,1,Loyal Customers
15594,16.0,5,1771.78,1,Loyal Customers
15595,488.0,1,357.59999999999997,0,At Risk
15596,101.0,9,3130.04,1,Loyal Customers
15597,35.0,2,563.37,1,Loyal Customers
15598,53.0,2,548.02,1,Loyal Customers
15599,27.0,3,1250.06,1,Loyal Customers
15600,428.0,4,1199.31,0,At Risk
15601,11.0,30,14960.12,1,Loyal Customers
15602,8.0,16,3230.51,1,Loyal Customers
15603,79.0,2,88.48,1,Loyal Customers
15604,52.0,1,216.39,1,Loyal Customers
15605,36.0,9,1936.8,1,Loyal Customers
15606,61.0,17,5230.99,1,Loyal Customers
15607,337.0,9,1708.97,0,At Risk
15608,28.0,5,1785.98,1,Loyal Customers
15609,184.0,1,298.48,1,Loyal Customers
15610,52.0,1,112.46000000000001,1,Loyal Customers
15611,10.0,26,2997.28,1,Loyal Customers
15612,36.0,2,195.15,1,Loyal Customers
15613,610.0,1,433.71999999999997,0,At Risk
15614,438.0,4,3147.36,0,At Risk
15615,10.0,47,21373.97,1,Loyal Customers
15616,438.0,1,317.11,0,At Risk
15617,396.0,3,828.5500000000001,0,At Risk
15618,33.0,4,776.851,1,Loyal Customers
15619,11.0,1,336.4,1,Loyal Customers
15620,57.0,4,1942.36,1,Loyal Customers
15621,4.0,4,1293.03,1,Loyal Customers
15622,43.0,17,7852.61,1,Loyal Customers
15623,141.0,8,2437.05,1,Loyal Customers
15624,117.0,4,588.13,1,Loyal Customers
15625,104.0,9,3236.4,1,Loyal Customers
15626,75.0,3,1067.52,1,Loyal Customers
15627,457.0,2,566.9,0,At Risk
15628,5.0,17,5652.26,1,Loyal Customers
15629,450.0,4,2240.9,0,At Risk
15630,45.0,3,1481.4,1,Loyal Customers
15631,642.0,1,596.67,0,At Risk
15632,16.0,8,3285.31,1,Loyal Customers
15633,509.0,13,4352.46,0,At Risk
15634,17.0,2,554.65,1,Loyal Customers
15635,396.0,1,100.35,0,At Risk
15636,90.0,4,1444.58,1,Loyal Customers
15637,53.0,5,797.59,1,Loyal Customers
15638,379.0,6,2265.2,0,At Risk
15639,134.0,3,1065.08,1,Loyal Customers
15640,4.0,29,23957.58,1,Loyal Customers
15641,105.0,12,5345.55,1,Loyal Customers
15642,730.0,1,105.78,0,At Risk
15643,192.0,3,664.0,1,Loyal Customers
15644,166.0,4,813.0,1,Loyal Customers
15645,19.0,3,1055.17,1,Loyal Customers
15646,158.0,5,974.61,1,Loyal Customers
15647,415.0,1,169.0,0,At Risk
15648,204.0,2,657.35,1,Loyal Customers
15649,336.0,4,2170.35,0,At Risk
15650,522.0,2,553.88,0,At Risk
15651,37.0,5,1259.06,1,Loyal Customers
15652,91.0,5,1420.34,1,Loyal Customers
15653,93.0,2,877.44,1,Loyal Customers
15654,9.0,2,922.53,1,Loyal Customers
15655,243.0,1,560.6700000000001,1,Loyal Customers
15656,45.0,4,748.5,1,Loyal Customers
15657,23.0,1,30.0,1,Loyal Customers
15658,190.0,8,2423.4700000000003,1,Loyal Customers
15659,44.0,3,532.49,1,Loyal Customers
15660,25.0,15,2812.9900000000002,1,Loyal Customers
15661,317.0,8,1215.95,0,At Risk
15662,661.0,2,283.73,0,At Risk
15663,106.0,1,138.14,1,Loyal Customers
15664,51.0,4,1254.03,1,Loyal Customers
15665,168.0,5,4015.12,1,Loyal Customers
15666,472.0,2,632.94,0,At Risk
15667,40.0,1,301.32,1,Loyal Customers
15668,218.0,1,76.32000000000001,1,Loyal Customers
15669,40.0,4,684.34,1,Loyal Customers
15670,297.0,2,325.2,0,At Risk
15671,19.0,7,2657.13,1,Loyal Customers
15672,725.0,1,45.300000000000004,0,At Risk
15673,88.0,9,6414.79,1,Loyal Customers
15674,73.0,13,6948.2300000000005,1,Loyal Customers
15675,81.0,4,542.04,1,Loyal Customers
15676,19.0,3,3435.76,1,Loyal Customers
15677,49.0,3,1305.6299999999999,1,Loyal Customers
15678,53.0,3,1893.89,1,Loyal Customers
15679,24.0,4,781.28,1,Loyal Customers
15680,9.0,10,4507.58,1,Loyal Customers
15681,25.0,14,2989.7,1,Loyal Customers
15682,599.0,2,318.24,0,At Risk
15683,117.0,2,524.54,1,Loyal Customers
15684,547.0,3,173.95,0,At Risk
15685,450.0,1,55.980000000000004,0,At Risk
15686,420.0,1,90.0,0,At Risk
15687,9.0,9,2993.1,1,Loyal Customers
15688,419.0,1,190.57,0,At Risk
15689,120.0,3,521.03,1,Loyal Customers
15690,4.0,2,239.76,1,Loyal Customers
15691,252.0,4,571.3,1,Loyal Customers
15692,28.0,1,191.04,1,Loyal Customers
15693,659.0,1,37.5,0,At Risk
15694,1.0,24,10810.81,1,Loyal Customers
15695,267.0,4,1131.04,0,At Risk
15696,33.0,13,3906.57,1,Loyal Customers
15697,690.0,1,246.75,0,At Risk
15698,624.0,1,46.2,0,At Risk
15699,18.0,1,309.65,1,Loyal Customers
15700,172.0,2,696.68,1,Loyal Customers
15701,2.0,4,1542.14,1,Loyal Customers
15702,476.0,2,140.39,0,At Risk
15703,265.0,1,211.5,0,At Risk
15704,140.0,6,3817.96,1,Loyal Customers
15705,201.0,1,143.1,1,Loyal Customers
15706,64.0,4,1060.56,1,Loyal Customers
15707,35.0,4,945.58,1,Loyal Customers
15708,41.0,9,4378.72,1,Loyal Customers
15709,284.0,2,327.85,0,At Risk
15710,417.0,1,898.87,0,At Risk
15711,557.0,2,420.25,0,At Risk
15712,9.0,12,3472.41,1,Loyal Customers
15713,143.0,4,1010.79,1,Loyal Customers
15714,12.0,5,784.8100000000001,1,Loyal Customers
15715,556.0,5,658.02,0,At Risk
15716,146.0,11,3056.81,1,Loyal Customers
15717,234.0,5,607.0,1,Loyal Customers
15718,540.0,1,293.79,0,At Risk
15719,33.0,31,10223.06,1,Loyal Customers
15720,24.0,2,741.9200000000001,1,Loyal Customers
15721,12.0,1,507.08,1,Loyal Customers
15722,36.0,11,5258.1,1,Loyal Customers
15723,365.0,4,947.65,0,At Risk
15724,201.0,3,310.85,1,Loyal Customers
15725,15.0,1,415.25,1,Loyal Customers
15726,390.0,1,321.91,0,At Risk
15727,17.0,15,9445.51,1,Loyal Customers
15728,380.0,2,544.6,0,At Risk
15729,213.0,3,192.55,1,Loyal Customers
15730,66.0,5,1726.58,1,Loyal Customers
15731,554.0,1,125.3,0,At Risk
15732,212.0,10,1682.07,1,Loyal Customers
15733,283.0,1,162.3,0,At Risk
15734,115.0,4,2263.3,1,Loyal Customers
15735,421.0,1,327.68,0,At Risk
15736,435.0,2,1815.72,0,At Risk
15737,15.0,8,1205.12,1,Loyal Customers
15738,19.0,41,13372.97,1,Loyal Customers
15739,66.0,1,449.12,1,Loyal Customers
15740,49.0,1,154.88,1,Loyal Customers
15741,458.0,2,208.62,0,At Risk
15742,619.0,1,156.87,0,At Risk
15743,16.0,4,784.46,1,Loyal Customers
15744,78.0,1,34.8,1,Loyal Customers
15745,19.0,4,1094.59,1,Loyal Customers
15746,134.0,1,196.88,1,Loyal Customers
15747,13.0,9,2562.61,1,Loyal Customers
15748,40.0,3,614.76,1,Loyal Customers
15749,235.0,3,44534.3,1,Loyal Customers
15750,3.0,18,6797.191,1,Loyal Customers
15751,461.0,11,1380.44,0,At Risk
15752,40.0,9,4207.54,1,Loyal Customers
15753,305.0,1,79.2,0,At Risk
15754,51.0,9,3037.61,1,Loyal Customers
15755,10.0,17,5993.12,1,Loyal Customers
15756,61.0,4,532.96,1,Loyal Customers
15757,66.0,6,2940.36,1,Loyal Customers
15758,25.0,1,205.25,1,Loyal Customers
15759,218.0,7,830.9300000000001,1,Loyal Customers
15760,631.0,2,13916.34,0,At Risk
15761,443.0,1,143.05,0,At Risk
15762,65.0,2,583.75,1,Loyal Customers
15763,32.0,2,1086.92,1,Loyal Customers
15764,88.0,8,4503.08,1,Loyal Customers
15765,667.0,1,370.63,0,At Risk
15766,64.0,3,831.0600000000001,1,Loyal Customers
15768,116.0,34,15601.09,1,Loyal Customers
15769,7.0,46,88704.32,1,Loyal Customers
15770,613.0,1,321.45,0,At Risk
15771,604.0,3,1006.54,0,At Risk
15772,418.0,1,280.88,0,At Risk
15773,6.0,2,774.52,1,Loyal Customers
15774,69.0,6,1329.94,1,Loyal Customers
15775,245.0,2,150.5,1,Loyal Customers
15776,133.0,1,241.62,1,Loyal Customers
15777,241.0,7,1762.61,1,Loyal Customers
15778,431.0,1,307.95,0,At Risk
15779,463.0,2,124.08000000000001,0,At Risk
15780,184.0,3,475.28000000000003,1,Loyal Customers
15781,25.0,3,345.46,1,Loyal Customers
15782,10.0,4,4014.1,1,Loyal Customers
15783,11.0,1,246.3,1,Loyal Customers
15784,468.0,2,848.33,0,At Risk
15785,33.0,16,5969.93,1,Loyal Customers
15786,46.0,5,8514.82,1,Loyal Customers
15787,26.0,3,948.05,1,Loyal Customers
15788,509.0,1,221.83,0,At Risk
15789,358.0,6,1962.01,0,At Risk
15790,10.0,1,220.85,1,Loyal Customers
15791,44.0,5,3608.34,1,Loyal Customers
15792,400.0,2,933.84,0,At Risk
15793,15.0,8,2399.57,1,Loyal Customers
15794,736.0,2,777.0,0,At Risk
15795,150.0,8,1979.8700000000001,1,Loyal Customers
15796,1.0,17,5175.83,1,Loyal Customers
15797,113.0,6,2821.08,1,Loyal Customers
15798,493.0,3,1535.37,0,At Risk
15799,76.0,4,1424.29,1,Loyal Customers
15800,107.0,7,1242.58,1,Loyal Customers
15801,46.0,3,1063.95,1,Loyal Customers
15802,143.0,1,451.42,1,Loyal Customers
15803,51.0,4,1929.66,1,Loyal Customers
15804,1.0,13,4206.39,1,Loyal Customers
15805,23.0,30,10189.23,1,Loyal Customers
15806,46.0,3,784.58,1,Loyal Customers
15807,50.0,5,1817.52,1,Loyal Customers
15808,306.0,21,18409.93,1,Loyal Customers
15809,36.0,7,1274.44,1,Loyal Customers
15810,79.0,8,2999.04,1,Loyal Customers
15811,22.0,7,3890.52,1,Loyal Customers
15812,107.0,12,5201.47,1,Loyal Customers
15813,208.0,2,1303.9099999999999,1,Loyal Customers
15814,17.0,6,2634.44,1,Loyal Customers
15815,64.0,5,2100.6,1,Loyal Customers
15816,542.0,2,144.14999999999998,0,At Risk
15817,421.0,3,2766.4,0,At Risk
15818,588.0,1,340.5,0,At Risk
15819,49.0,10,3934.79,1,Loyal Customers
15820,320.0,1,206.98,0,At Risk
15821,44.0,2,570.96,1,Loyal Customers
15822,3.0,6,1840.06,1,Loyal Customers
15823,372.0,3,3897.17,0,At Risk
15824,453.0,2,890.94,0,At Risk
15825,172.0,1,532.94,1,Loyal Customers
15826,56.0,4,2598.28,1,Loyal Customers
15827,73.0,28,3794.07,1,Loyal Customers
15828,375.0,1,1108.82,0,At Risk
15829,99.0,2,636.14,1,Loyal Customers
15830,38.0,1,576.0,1,Loyal Customers
15831,58.0,3,801.76,1,Loyal Customers
15832,254.0,1,836.79,0,At Risk
15833,738.0,1,80.4,0,At Risk
15834,70.0,7,3772.99,1,Loyal Customers
15835,44.0,4,954.09,1,Loyal Customers
15836,50.0,1,137.37,1,Loyal Customers
15837,65.0,2,777.01,1,Loyal Customers
15838,11.0,34,74163.0,1,Loyal Customers
15839,33.0,3,1048.49,1,Loyal Customers
15840,59.0,2,355.56,1,Loyal Customers
15841,73.0,9,2742.41,1,Loyal Customers
15842,393.0,2,548.8,0,At Risk
15843,304.0,1,118.95,0,At Risk
15844,46.0,1,130.73999999999998,1,Loyal Customers
15845,18.0,11,4426.28,1,Loyal Customers
15846,385.0,1,107.01,0,At Risk
15847,38.0,5,822.57,1,Loyal Customers
15848,622.0,1,139.94,0,At Risk
15850,19.0,6,1058.72,1,Loyal Customers
15851,527.0,1,109.73,0,At Risk
15852,187.0,3,257.26,1,Loyal Customers
15853,52.0,1,110.8,1,Loyal Customers
15854,4.0,21,5583.81,1,Loyal Customers
15855,137.0,6,1052.72,1,Loyal Customers
15856,4.0,52,34220.340000000004,1,Loyal Customers
15857,19.0,2,570.48,1,Loyal Customers
15858,16.0,13,3960.37,1,Loyal Customers
15859,432.0,1,438.46,0,At Risk
15860,41.0,17,2505.21,1,Loyal Customers
15861,12.0,12,4401.79,1,Loyal Customers
15862,8.0,13,2928.29,1,Loyal Customers
15863,26.0,5,358.7,1,Loyal Customers
15864,22.0,7,2180.76,1,Loyal Customers
15865,41.0,5,2248.92,1,Loyal Customers
15866,101.0,1,230.53,1,Loyal Customers
15867,5.0,31,9063.95,1,Loyal Customers
15868,583.0,1,94.53,0,At Risk
15869,277.0,3,323.65999999999997,0,At Risk
15870,33.0,4,862.61,1,Loyal Customers
15871,437.0,1,33.099999999999994,0,At Risk
15872,15.0,4,795.68,1,Loyal Customers
15873,500.0,4,313.91999999999996,0,At Risk
15874,64.0,21,11284.76,1,Loyal Customers
15875,646.0,1,111.72,0,At Risk
15876,409.0,2,1449.14,0,At Risk
15877,2.0,2,493.28,1,Loyal Customers
15878,562.0,2,330.77,0,At Risk
15879,404.0,4,1157.3,0,At Risk
15880,369.0,1,686.5600000000001,0,At Risk
15881,312.0,5,501.39,0,At Risk
15882,199.0,8,1495.98,1,Loyal Customers
15883,2.0,2,396.48,1,Loyal Customers
15884,432.0,2,249.70000000000002,0,At Risk
15885,93.0,15,1951.82,1,Loyal Customers
15886,60.0,4,1052.8700000000001,1,Loyal Customers
15887,407.0,3,1027.15,0,At Risk
15888,81.0,3,429.16,1,Loyal Customers
15889,157.0,8,1806.28,1,Loyal Customers
15890,395.0,5,535.65,0,At Risk
15891,227.0,1,524.52,1,Loyal Customers
15892,669.0,1,128.2,0,At Risk
15893,482.0,1,305.28000000000003,0,At Risk
15894,253.0,2,420.29,0,At Risk
15895,150.0,1,179.17,1,Loyal Customers
15897,194.0,2,222.05,1,Loyal Customers
15898,1.0,25,5596.31,1,Loyal Customers
15899,369.0,1,112.5,0,At Risk
15900,24.0,4,900.4,1,Loyal Customers
15901,17.0,7,703.22,1,Loyal Customers
15902,380.0,1,145.01,0,At Risk
15903,10.0,12,8939.84,1,Loyal Customers
15904,8.0,1,164.68,1,Loyal Customers
15905,543.0,1,114.69,0,At Risk
15906,20.0,10,2555.64,1,Loyal Customers
15907,4.0,3,967.45,1,Loyal Customers
15908,491.0,2,764.57,0,At Risk
15909,174.0,1,191.94,1,Loyal Customers
15910,1.0,15,2681.8,1,Loyal Customers
15911,624.0,8,1702.34,0,At Risk
15912,178.0,9,1074.7,1,Loyal Customers
15913,534.0,1,6.300000000000001,0,At Risk
15914,378.0,2,205.99,0,At Risk
15915,402.0,1,429.21,0,At Risk
15916,16.0,13,3427.17,1,Loyal Customers
15917,248.0,5,560.63,1,Loyal Customers
15918,191.0,3,582.88,1,Loyal Customers
15919,20.0,2,910.61,1,Loyal Customers
15920,154.0,9,571.64,1,Loyal Customers
15921,173.0,4,802.11,1,Loyal Customers
15922,373.0,1,739.0,0,At Risk
15923,373.0,1,254.16,0,At Risk
15924,731.0,1,102.82,0,At Risk
15925,194.0,1,207.15,1,Loyal Customers
15926,542.0,1,134.44,0,At Risk
15927,647.0,1,123.39000000000001,0,At Risk
15928,656.0,1,293.53,0,At Risk
15929,644.0,1,594.0,0,At Risk
15930,67.0,1,426.63,1,Loyal Customers
15931,428.0,1,239.9,0,At Risk
15932,4.0,8,2495.87,1,Loyal Customers
15933,21.0,3,1107.46,1,Loyal Customers
15934,418.0,2,2190.66,0,At Risk
15935,239.0,2,416.86,1,Loyal Customers
15936,379.0,2,282.79,0,At Risk
15937,64.0,1,145.35,1,Loyal Customers
15938,112.0,9,734.81,1,Loyal Customers
15939,90.0,16,9060.39,1,Loyal Customers
15940,311.0,1,35.8,0,At Risk
15941,637.0,1,405.0,0,At Risk
15942,134.0,1,337.44,1,Loyal Customers
15943,650.0,2,271.28999999999996,0,At Risk
15944,277.0,4,2164.24,0,At Risk
15945,365.0,4,827.27,0,At Risk
15946,503.0,3,2304.18,0,At Risk
15947,83.0,1,1708.24,1,Loyal Customers
15948,8.0,3,1509.09,1,Loyal Customers
15949,17.0,2,364.72,1,Loyal Customers
15950,32.0,10,7180.71,1,Loyal Customers
15951,9.0,3,1013.1700000000001,1,Loyal Customers
15952,34.0,4,806.57,1,Loyal Customers
15953,15.0,18,3669.5499999999997,1,Loyal Customers
15954,589.0,1,190.75,0,At Risk
15955,24.0,22,8658.36,1,Loyal Customers
15956,551.0,2,617.6,0,At Risk
15957,32.0,3,930.1,1,Loyal Customers
15958,74.0,4,492.99,1,Loyal Customers
15959,682.0,3,579.49,0,At Risk
15960,374.0,4,410.95,0,At Risk
15961,379.0,1,451.28999999999996,0,At Risk
15962,449.0,1,295.83,0,At Risk
15963,20.0,2,470.76,1,Loyal Customers
15964,663.0,1,272.96000000000004,0,At Risk
15965,17.0,13,3013.09,1,Loyal Customers
15966,451.0,1,426.53,0,At Risk
15967,23.0,12,3041.6,1,Loyal Customers
15968,388.0,1,418.05,0,At Risk
15969,3.0,5,1127.05,1,Loyal Customers
15970,304.0,2,1017.3199999999999,0,At Risk
15971,18.0,18,5902.83,1,Loyal Customers
15972,456.0,5,1810.27,0,At Risk
15973,367.0,3,988.44,0,At Risk
15974,39.0,7,3442.15,1,Loyal Customers
15975,84.0,1,371.01,1,Loyal Customers
15976,165.0,6,1746.6399999999999,1,Loyal Customers
15977,17.0,2,1054.73,1,Loyal Customers
15978,77.0,3,3279.42,1,Loyal Customers
15979,603.0,1,329.21999999999997,0,At Risk
15980,89.0,7,6593.68,1,Loyal Customers
15981,25.0,21,9362.77,1,Loyal Customers
15982,605.0,1,324.51,0,At Risk
15983,22.0,8,3958.82,1,Loyal Customers
15984,3.0,30,8759.32,1,Loyal Customers
15985,123.0,7,2715.28,1,Loyal Customers
15986,30.0,2,354.42,1,Loyal Customers
15987,12.0,8,1682.13,1,Loyal Customers
15988,19.0,3,770.09,1,Loyal Customers
15989,376.0,2,372.51,0,At Risk
15990,44.0,7,2010.05,1,Loyal Customers
15991,534.0,1,150.55,0,At Risk
15992,4.0,3,896.6,1,Loyal Customers
15993,9.0,7,2797.57,1,Loyal Customers
15994,55.0,3,1202.18,1,Loyal Customers
15995,414.0,1,696.19,0,At Risk
15996,88.0,7,1686.9,1,Loyal Customers
15998,37.0,16,8308.34,1,Loyal Customers
15999,736.0,1,20.4,0,At Risk
16000,3.0,3,12393.7,1,Loyal Customers
16001,381.0,1,583.39,0,At Risk
16002,625.0,1,169.21,0,At Risk
16003,30.0,10,5613.83,1,Loyal Customers
16004,475.0,5,2146.39,0,At Risk
16005,12.0,10,2436.22,1,Loyal Customers
16006,211.0,2,347.17,1,Loyal Customers
16007,48.0,7,3075.14,1,Loyal Customers
16008,24.0,15,5384.13,1,Loyal Customers
16009,22.0,4,992.71,1,Loyal Customers
16010,246.0,11,1724.06,1,Loyal Customers
16011,8.0,29,5880.46,1,Loyal Customers
16012,35.0,5,2989.79,1,Loyal Customers
16013,4.0,84,57446.44,1,Loyal Customers
16014,38.0,5,1130.27,1,Loyal Customers
16015,4.0,3,705.39,1,Loyal Customers
16016,3.0,11,2533.94,1,Loyal Customers
16017,47.0,5,1553.83,1,Loyal Customers
16018,39.0,4,698.13,1,Loyal Customers
16019,47.0,27,17465.85,1,Loyal Customers
16020,17.0,3,851.01,1,Loyal Customers
16021,395.0,2,532.25,0,At Risk
16022,260.0,1,628.28,0,At Risk
16023,46.0,3,719.8100000000001,1,Loyal Customers
16024,12.0,3,484.2,1,Loyal Customers
16025,30.0,1,439.65999999999997,1,Loyal Customers
16026,43.0,1,236.09,1,Loyal Customers
16027,92.0,15,2048.36,1,Loyal Customers
16028,596.0,1,82.2,0,At Risk
16029,39.0,107,122209.14,2,Champions
16030,310.0,1,331.24,0,At Risk
16031,92.0,2,548.94,1,Loyal Customers
16032,456.0,6,1970.45,0,At Risk
16033,6.0,27,10836.13,1,Loyal Customers
16034,196.0,6,928.72,1,Loyal Customers
16035,560.0,1,217.73,0,At Risk
16036,87.0,4,2556.84,1,Loyal Customers
16037,270.0,5,1509.3400000000001,0,At Risk
16038,8.0,3,471.78,1,Loyal Customers
16039,424.0,2,456.4,0,At Risk
16040,65.0,7,2416.9,1,Loyal Customers
16041,31.0,3,3166.4,1,Loyal Customers
16042,22.0,8,2265.12,1,Loyal Customers
16043,38.0,8,1856.5900000000001,1,Loyal Customers
16044,435.0,1,340.84000000000003,0,At Risk
16045,120.0,8,3434.93,1,Loyal Customers
16046,562.0,1,235.78,0,At Risk
16047,682.0,1,107.14,0,At Risk
16048,373.0,4,1075.23,0,At Risk
16049,40.0,6,1899.68,1,Loyal Customers
16050,174.0,3,300.7,1,Loyal Customers
16051,682.0,1,188.44,0,At Risk
16052,54.0,1,362.06,1,Loyal Customers
16053,33.0,6,3634.84,1,Loyal Customers
16054,145.0,4,2111.88,1,Loyal Customers
16055,221.0,1,134.8,1,Loyal Customers
16056,45.0,1,664.85,1,Loyal Customers
16057,16.0,10,3854.85,1,Loyal Customers
16058,406.0,1,62.7,0,At Risk
16059,66.0,12,3217.77,1,Loyal Customers
16060,401.0,3,541.95,0,At Risk
16061,431.0,1,89.65,0,At Risk
16062,10.0,8,2863.45,1,Loyal Customers
16063,260.0,1,335.32,0,At Risk
16064,725.0,1,111.0,0,At Risk
16065,365.0,8,2382.62,0,At Risk
16066,17.0,5,1521.87,1,Loyal Customers
16067,563.0,3,3395.29,0,At Risk
16068,594.0,1,122.93,0,At Risk
16069,418.0,1,457.7,0,At Risk
16070,22.0,2,852.15,1,Loyal Customers
16071,45.0,4,1076.8,1,Loyal Customers
16072,288.0,4,4328.89,0,At Risk
16073,297.0,1,122.4,0,At Risk
16074,390.0,1,265.25,0,At Risk
16075,503.0,2,736.9300000000001,0,At Risk
16076,3.0,10,2234.73,1,Loyal Customers
16077,626.0,1,2300.4,0,At Risk
16078,284.0,2,362.99,0,At Risk
16079,17.0,3,1352.0,1,Loyal Customers
16080,82.0,4,602.5600000000001,1,Loyal Customers
16081,56.0,8,4460.18,1,Loyal Customers
16082,670.0,1,106.75,0,At Risk
16083,101.0,4,2351.42,1,Loyal Customers
